rankID	1103_V2_D1_CTAB_DNA	1103_V2_D1_PowerFecal_DNA	1103_V2_D1_R1	1103_V2_D1_R2	1103_V6_D29_CTAB_DNA	1103_V6_D29_PowerFecal_DNA	1103_V6_D29_R1	1103_V6_D29_R2	2103_V2_D1_CTAB_DNA	2103_V2_D1_PowerFecal_DNA	2103_V2_D1_R1	2103_V2_D1_R2	2103_V6_D29_CTAB_DNA	2103_V6_D29_PowerFecal_DNA	2103_V6_D29_R1	2103_V6_D29_R2	2202_V2_D1_CTAB_DNA	2202_V2_D1_PowerFecal_DNA	2202_V2_D1_R1	2202_V2_D1_R2	2202_V5_D22_CTAB_DNA	2202_V5_D22_PowerFecal_DNA	2202_V5_D22_R1	2202_V5_D22_R2	3204_V2_D1_CTAB_DNA	3204_V2_D1_PowerFecal_DNA	3204_V2_D1_R1	3204_V2_D1_R2	3204_V6_D29_CTAB_DNA	3204_V6_D29_PowerFecal_DNA	3204_V6_D29_R1	3204_V6_D29_R2	3216_V2_D1_CTAB_DNA	3216_V2_D1_PowerFecal_DNA	3216_V2_D1_R1	3216_V2_D1_R2	3216_V6_D29_CTAB_DNA	3216_V6_D29_PowerFecal_DNA	3216_V6_D29_R1	3216_V6_D29_R2	3218_V2_D1_CTAB_DNA	3218_V2_D1_PowerFecal_DNA	3218_V2_D1_R1	3218_V2_D1_R2	3218_V6_D29_CTAB_DNA	3218_V6_D29_PowerFecal_DNA	3218_V6_D29_R1	3218_V6_D29_R2	taxon
0.1.8.2.2.15.16.2.1	1	2	0	1	10	6	6	7	76	17	35	50	50	37	66	48	0	0	1	0	26	8	16	4	19	42	6	6	2	14	4	10	7	29	24	15	9	30	17	22	76	67	108	169	35	18	14	26	Pseudoflavonifractor_unclassified
0.1.8.2.2.15.17.1.1	0	0	0	0	0	0	0	1	2	1	1	0	3	7	2	4	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	3	2	1	5	1	0	2	6	3	6	8	4	6	Ruminococcaceae_unclassified
0.1.8.2.2.15.18.1.1	0	0	0	0	3	1	4	3	0	0	1	1	0	1	0	0	0	0	0	0	0	3	6	3	1	0	2	2	0	0	1	0	0	1	1	0	0	0	0	0	0	1	8	2	2	1	1	0	Ruminococcus_bicirculans_unclassified
0.1.8.2.2.15.18.2.1	19	8	46	60	13	3	27	23	25	5	33	106	6	10	11	10	0	1	0	0	0	0	0	0	5	7	137	47	37	11	145	103	3	1	18	2	10	3	8	5	2	7	22	23	10	12	27	31	Ruminococcus_bromii_unclassified
0.1.8.2.2.15.18.3.1	0	0	0	0	0	0	0	0	1	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	Ruminococcus_callidus_ATCC_27760
0.1.8.2.2.15.18.3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ruminococcus_callidus_unclassified
0.1.8.2.2.15.18.4.1	17	8	3	5	14	7	6	4	3	6	2	3	13	5	1	1	1	2	0	2	8	6	0	0	0	0	0	0	0	0	0	0	4	4	1	5	6	6	4	1	0	0	9	6	4	2	1	1	Ruminococcus_lactaris_ATCC_29176
0.1.8.2.2.15.18.4.2	64	62	59	61	55	31	43	39	11	4	2	8	20	13	7	4	21	11	5	13	19	29	5	2	1	0	0	0	0	0	0	0	19	13	10	1	15	10	6	2	6	11	31	25	6	7	0	1	Ruminococcus_lactaris_unclassified
0.1.8.2.2.15.18.5.1	109	72	201	230	107	44	118	114	114	55	195	294	94	43	55	70	15	2	3	6	10	17	4	1	39	71	341	217	140	65	408	350	33	29	72	12	34	42	27	28	13	54	250	173	136	128	326	378	Ruminococcus_unclassified
0.1.8.2.2.15.19.1.1	0	0	3	0	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	6	4	6	1	7	2	1	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	Ruthenibacterium_lactatiformans_unclassified
0.1.8.2.2.15.19.2.1	0	0	0	1	0	0	0	1	2	3	5	1	1	2	6	2	0	0	0	0	0	1	0	0	2	1	8	8	3	1	6	10	2	0	1	0	2	3	0	3	1	3	5	4	2	2	2	1	Ruthenibacterium_unclassified
0.1.8.2.2.15.20.1.1	0	0	2	2	0	0	2	7	8	1	6	1	3	2	4	3	0	0	2	2	3	2	5	6	0	0	0	0	0	0	0	0	1	2	5	3	8	5	9	18	4	13	27	18	62	23	31	30	Subdoligranulum_unclassified
0.1.8.2.2.15.20.2.1	1	3	7	3	4	0	3	4	16	1	2	12	2	1	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	3	6	1	3	1	0	0	Subdoligranulum_variabile_DSM_15176
0.1.8.2.2.15.20.2.2	0	0	10	8	8	1	4	9	11	3	6	8	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	2	1	1	5	4	3	3	2	3	0	1	Subdoligranulum_variabile_unclassified
0.1.8.2.2.15.21.1.1	8	5	6	1	7	2	7	4	31	26	35	18	40	27	40	62	0	1	0	0	2	3	0	1	36	63	16	12	1	22	8	11	2	10	8	7	3	16	19	24	2	24	28	30	14	11	8	20	Unknown_genus_unclassified
0.1.8.2.2.15.21.2.1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	5	0	0	1	0	3	2	1	2	0	1	2	1	0	0	0	1	[Clostridium]_leptum_DSM_753
0.1.8.2.2.15.21.2.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Clostridium]_leptum_unclassified
0.1.8.2.2.15.21.3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Clostridium]_methylpentosum_DSM_5476
0.1.8.2.2.15.21.4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[Clostridium]_viride_DSM_6836
0.1.8.2.2.15.21.4.2	1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	2	5	4	0	1	0	0	0	0	0	0	[Clostridium]_viride_unclassified
0.1.8.2.2.16.1.1.1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	2	25	15	15	9	0	0	0	0	0	0	0	0	Syntrophomonas_unclassified
0.1.8.2.2.17.1.1.1	0	0	0	0	1	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Anaerovirgula_unclassified
0.1.8.2.2.17.2.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Fenollaria_timonensis_unclassified
0.1.8.2.2.17.2.2.1	0	0	0	0	0	0	0	0	2	2	7	6	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	2	1	0	0	0	0	0	0	0	0	Fenollaria_unclassified
0.1.8.2.2.17.3.1.1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	Intestinimonas_butyriciproducens_unclassified
0.1.8.2.2.17.3.2.1	47	44	8	13	56	35	11	12	195	92	103	118	180	72	175	195	0	5	2	2	2	7	7	2	71	107	14	31	30	56	20	25	70	61	134	72	62	157	143	125	75	170	256	307	141	95	71	180	Intestinimonas_unclassified
0.1.8.2.2.17.4.1.1	3	1	4	2	7	3	3	2	0	0	0	0	0	0	0	0	1	1	0	0	23	21	24	28	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	6	6	0	0	0	2	Monoglobus_pectinilyticus_unclassified
0.1.8.2.2.17.4.2.1	2	0	0	1	0	0	1	2	2	1	3	13	7	4	11	10	1	1	0	0	20	11	27	21	1	0	0	0	0	0	0	0	1	3	2	1	1	0	0	1	0	7	3	4	1	2	1	3	Monoglobus_unclassified
0.1.8.2.2.17.5.1.1	0	0	0	1	1	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	Unknown_family_unclassified
0.1.8.2.2.17.6.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Clostridiales_bacterium_70B-A_unclassified
0.1.8.2.2.17.6.2.1	0	1	0	3	0	9	4	4	0	1	0	0	0	0	0	0	0	0	0	0	12	5	16	10	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	Clostridiales_bacterium_CCNA10_unclassified
0.1.8.2.2.17.6.3.1	13	19	19	10	10	8	9	3	44	9	13	14	49	33	25	20	0	1	1	1	15	14	25	39	160	226	44	39	8	61	9	35	9	25	11	5	23	54	31	61	36	38	31	23	28	42	5	26	Unknown_genus_unclassified
0.1.8.2.3.1.1.1.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caldanaerobius_unclassified
0.1.8.2.3.1.2.1.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Carboxydothermus_unclassified
0.1.8.2.3.2.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caldicellulosiruptor_unclassified
0.1.8.2.3.2.2.1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thermoanaerobacterium_unclassified
0.1.8.2.3.3.1.1.1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	63	2	7	3	1	0	1	4	Mahella_unclassified
0.1.8.2.3.4.1.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Thermodesulfobium_unclassified
0.1.8.3.1.1.1.1.1	2	0	4	7	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Absiella_dolichum_DSM_3991
0.1.8.3.1.1.1.1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Absiella_dolichum_unclassified
0.1.8.3.1.1.1.2.1	2	0	0	3	1	0	0	0	1	1	0	3	0	1	0	0	0	0	0	0	0	2	0	0	22	13	49	75	44	53	167	150	4	4	4	2	0	0	2	3	0	1	2	5	7	2	5	4	Absiella_unclassified
0.1.8.3.1.1.2.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	2	0	1	1	0	0	0	0	0	0	1	0	1	Allobaculum_unclassified
0.1.8.3.1.1.3.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	Bulleidia_unclassified
0.1.8.3.1.1.4.1.1	0	2	1	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	4	13	7	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	12	0	1	1	1	Dielma_fastidiosa_unclassified
0.1.8.3.1.1.4.2.1	2	0	1	1	0	0	0	2	6	24	18	11	0	0	0	1	0	0	0	1	2	4	2	5	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	1	0	1	2	2	0	0	0	1	Dielma_unclassified
0.1.8.3.1.1.5.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eggerthia_catenaformis_OT_569_=_DSM_20559
0.1.8.3.1.1.6.1.1	3	2	3	5	6	5	21	8	6	0	8	12	3	0	2	3	0	0	0	0	1	1	2	7	4	2	6	7	9	5	12	8	0	0	0	0	16	4	13	10	2	2	6	3	1	0	1	3	Erysipelatoclostridium_ramosum_DSM_1402
0.1.8.3.1.1.6.1.2	2	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	2	0	8	3	3	2	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	Erysipelatoclostridium_ramosum_unclassified
0.1.8.3.1.1.6.2.1	41	29	89	137	15	12	42	51	541	42	210	470	67	14	95	99	66	23	366	329	394	35	358	954	178	63	600	528	795	322	1164	1581	4	2	5	3	9	4	15	15	197	21	144	161	76	26	32	76	Erysipelatoclostridium_unclassified
0.1.8.3.1.1.6.3.1	7	7	1	5	2	1	2	2	25	3	7	16	4	1	19	11	13	3	43	25	32	6	21	36	23	9	18	33	47	9	55	50	0	0	0	0	0	0	0	1	5	5	11	18	11	3	2	9	[Clostridium]_cocleatum_unclassified
0.1.8.3.1.1.6.4.1	12	10	90	109	3	1	26	25	15	7	18	43	17	16	38	35	0	1	3	16	5	3	5	12	3	15	50	31	26	118	106	221	0	0	3	4	1	0	5	6	0	4	3	9	0	3	2	8	[Clostridium]_innocuum_2959
0.1.8.3.1.1.6.4.2	0	2	7	3	0	0	5	1	0	1	1	2	0	0	6	1	0	0	1	5	0	0	1	0	2	6	31	20	3	48	85	104	0	0	0	0	1	0	1	3	0	1	2	5	0	3	0	3	[Clostridium]_innocuum_unclassified
0.1.8.3.1.1.7.1.1	0	0	0	0	0	0	0	0	1	5	4	4	1	2	3	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	2	4	10	8	0	1	1	0	1	0	2	1	Erysipelothrix_unclassified
0.1.8.3.1.1.8.1.1	4	2	4	4	4	1	7	4	5	12	13	22	5	6	12	9	2	7	7	9	12	8	30	17	235	141	1555	1650	479	2002	9536	10608	7	5	15	7	9	4	12	17	1	16	18	20	14	10	8	16	Erysipelotrichaceae_unclassified
0.1.8.3.1.1.9.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Faecalibaculum_rodentium_unclassified
0.1.8.3.1.1.9.2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	Faecalibaculum_unclassified
0.1.8.3.1.1.10.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Faecalicoccus_pleomorphus_unclassified
0.1.8.3.1.1.10.2.1	1	0	0	0	1	0	0	1	1	2	5	3	0	0	2	1	0	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	119	107	275	220	53	44	147	177	5	28	70	73	65	40	31	85	Faecalicoccus_unclassified
0.1.8.3.1.1.11.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	Faecalitalea_cylindroides_T2-87
0.1.8.3.1.1.11.2.1	1	2	4	3	2	1	1	1	5	4	5	2	7	10	3	2	3	6	5	5	1	5	1	2	2	3	3	5	0	4	2	1	8170	6002	11359	7242	1210	1364	2934	3171	1010	1414	2405	2983	6389	3765	1340	3435	Faecalitalea_unclassified
0.1.8.3.1.1.12.1.1	0	1	2	8	0	2	0	2	5	2	0	0	2	0	1	2	0	0	0	0	2	0	1	1	1	4	1	1	1	4	1	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	Holdemania_massiliensis_AP2
0.1.8.3.1.1.12.1.2	0	1	5	1	0	0	1	1	16	1	9	25	5	2	6	9	1	0	1	4	13	4	32	83	11	16	47	39	4	9	9	26	0	0	0	1	0	0	0	0	1	2	9	10	1	1	1	0	Holdemania_massiliensis_unclassified
0.1.8.3.1.1.12.2.1	0	1	3	2	0	1	1	0	3	3	8	14	3	2	10	11	0	0	0	3	6	3	20	23	10	10	32	21	0	3	13	23	1	3	13	9	12	9	27	46	0	2	5	5	28	6	35	57	Holdemania_unclassified
0.1.8.3.1.1.13.1.1	17	4	151	277	0	0	14	16	5	4	8	23	0	6	18	6	0	0	0	0	0	0	0	0	1	1	20	6	0	1	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Massiliomicrobiota_timonensis_unclassified
0.1.8.3.1.1.13.2.1	9	4	52	106	2	2	57	40	9	7	8	19	3	2	9	8	0	2	6	6	11	2	49	101	6	7	39	42	3	13	119	196	0	0	2	0	2	3	2	1	1	0	0	1	0	0	1	1	Massiliomicrobiota_unclassified
0.1.8.3.1.1.14.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Merdibacter_massiliensis_unclassified
0.1.8.3.1.1.14.2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	1	5	13	8	21	14	6	4	6	9	0	4	5	3	9	11	9	14	Merdibacter_unclassified
0.1.8.3.1.1.15.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Traorella_unclassified
0.1.8.3.1.1.16.1.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Turicibacter_sanguinis_unclassified
0.1.8.3.1.1.16.2.1	61	55	43	99	49	40	41	43	42	9	10	38	0	0	0	0	66	129	57	181	18	15	10	32	4	3	3	0	12	14	8	14	81	35	28	24	11	20	12	14	30	9	9	9	8	19	2	27	Turicibacter_sp._H121_unclassified
0.1.8.3.1.1.16.3.1	606	478	397	516	582	352	383	302	1436	209	822	1679	5	3	5	1	591	1290	636	1344	144	82	68	218	21	13	14	15	103	130	74	94	1016	408	279	281	143	154	129	136	233	130	133	154	99	154	75	187	Turicibacter_unclassified
0.1.8.3.1.1.17.1.1	153	127	32	59	222	160	136	129	147	149	106	150	492	142	96	72	322	282	273	313	447	507	253	266	2519	1974	645	668	1696	1137	731	1232	303	140	121	119	74	46	61	57	697	890	258	457	1260	399	83	221	Erysipelotrichaceae_bacterium_GAM147_unclassified
0.1.8.3.1.1.17.2.1	0	0	2	10	0	0	8	5	0	0	0	1	0	0	0	1	0	3	16	49	18	17	51	190	2	16	38	26	10	34	36	94	0	0	0	0	2	2	2	2	29	23	52	66	7	4	6	20	Erysipelotrichaceae_bacterium_I46_unclassified
0.1.8.3.1.1.17.3.1	98	75	113	143	114	61	151	164	127	48	141	115	78	47	101	78	214	151	206	191	245	103	218	252	267	133	426	444	247	337	728	810	95	50	114	117	34	15	35	45	14	92	72	104	83	40	29	69	Unknown_genus_unclassified
0.1.8.4.1.1.1.1.1	6	6	0	2	6	2	1	1	17	20	14	20	65	21	10	17	27	12	12	4	22	35	13	10	23	22	10	13	17	12	18	17	2	3	4	1	2	3	3	1	0	1	1	4	4	1	0	4	Firmicutes_unclassified
0.1.8.5.1.1.1.1.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acidaminococcaceae_unclassified
0.1.8.5.1.1.2.1.1	181	434	377	564	42	315	106	72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	18	99	189	109	3	141	34	171	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	Acidaminococcus_intestini_RyC-MR95
0.1.8.5.1.1.2.1.2	16	33	55	76	4	24	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	14	8	0	4	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acidaminococcus_intestini_unclassified
0.1.8.5.1.1.2.2.1	45	68	137	189	11	51	42	17	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	18	61	26	0	16	23	19	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	Acidaminococcus_unclassified
0.1.8.5.1.1.3.1.1	5	19	53	50	44	113	111	65	16	3	3	6	6	2	16	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Phascolarctobacterium_faecium_unclassified
0.1.8.5.1.1.3.2.1	0	1	4	7	5	20	14	8	20	1	4	21	2	1	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phascolarctobacterium_succinatutens_YIT_12067
0.1.8.5.1.1.3.2.2	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Phascolarctobacterium_succinatutens_unclassified
0.1.8.5.1.1.3.3.1	16	19	58	53	15	39	52	32	0	1	6	6	5	7	12	16	0	0	0	0	1	0	0	0	0	4	11	5	0	3	1	6	61	97	201	128	3	8	22	39	0	0	1	0	0	0	0	0	Phascolarctobacterium_unclassified
0.1.8.5.1.1.4.1.1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	6	0	2	1	0	0	0	0	0	0	0	0	0	Succinispira_unclassified
0.1.8.5.2.1.1.1.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Negativicutes_unclassified
0.1.8.5.3.1.1.1.1	840	1848	1263	1404	159	441	261	197	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	1	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	Megamonas_hypermegale_unclassified
0.1.8.5.3.1.1.2.1	3095	6357	8434	10486	659	1566	1784	1170	2	0	7	0	2	0	1	2	2	1	1	1	0	2	0	1	0	0	1	5	1	1	1	1	2	3	1	0	2	1	2	2	1	4	1	1	1	6	1	2	Megamonas_unclassified
0.1.8.5.3.1.2.1.1	5	2	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mitsuokella_unclassified
0.1.8.5.3.1.3.1.1	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	Selenomonas_unclassified
0.1.8.5.3.2.1.1.1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Anaerosporomusa_unclassified
0.1.8.5.3.2.2.1.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Methylomusa_unclassified
0.1.8.5.3.2.3.1.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pelosinus_unclassified
0.1.8.5.3.2.4.1.1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sporomusa_unclassified
0.1.8.5.3.2.5.1.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sporomusaceae_unclassified
0.1.8.5.3.2.6.1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	3	0	0	10	17	7	0	2	6	Thermosinus_unclassified
0.1.8.5.4.1.1.1.1	1	2	0	1	2	1	0	3	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Caecibacter_unclassified
0.1.8.5.4.1.2.1.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Colibacter_unclassified
0.1.8.5.4.1.3.1.1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	4	4	0	4	20	254	71	44	16	25	175	132	163	54	146	322	1	0	0	0	0	1	0	0	102	72	121	86	60	53	135	44	Dialister_invisus_DSM_15470
0.1.8.5.4.1.3.1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	4	0	0	1	25	7	5	4	10	15	0	0	0	0	0	0	0	0	1	6	10	5	2	0	5	1	Dialister_invisus_unclassified
0.1.8.5.4.1.3.2.1	8	21	26	20	0	1	0	1	117	71	66	106	43	268	45	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	Dialister_sp._Marseille-P5638_unclassified
0.1.8.5.4.1.3.3.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Dialister_succinatiphilus_YIT_11850
